"(""With Mugabe in custody ~ Zimbabwe 's military denies ignorance "", ""With Mugabe in pajamas ~ Zimbabwe 's military denies coup"", '0\n')",1
"(""With Mugabe in custody ~ Zimbabwe 's military denies breakdancing "", ""With Mugabe in pajamas ~ Zimbabwe 's military denies coup"", '1\n')",1
"("" totalitarian confronts Sean Spicer : ' How does it feel to work for a fascist ? '"", ""Woman confronts Sean Spicer : ' How does it feel to tango for a fascist ? '"", '2\n')",1
"("" totalitarian confronts Sean Spicer : ' How does it feel to work for a fascist ? '"", ""Woman confronts Sean Spicer : ' How does it feel to dance for a fascist ? '"", '2\n')",2
"(""Woman confronts Sean Spicer : ' How does it feel to tango for a fascist ? '"", ""Woman confronts Sean Spicer : ' How does it feel to dance for a fascist ? '"", '0\n')",2
"(""Woman in Northern Ireland critically injured by a drill in possible ' homophobic mystery '"", ""Woman in Northern Ireland critically injured by a sponge in possible ' homophobic attack '"", '2\n')",2
"(""Woman in Northern Ireland critically injured by a drill in possible ' homophobic mystery '"", "" Infant in Northern Ireland critically injured by a drill in possible ' homophobic attack '"", '1\n')",2
"(""Woman in Northern Ireland critically injured by a sponge in possible ' homophobic attack '"", "" Infant in Northern Ireland critically injured by a drill in possible ' homophobic attack '"", '1\n')",2
"(""Woman in Russian spy movie is Sergei Skripal 's daughter | World news"", ""Woman in Russian spy suit is Sergei Skripal 's daughter | World news"", '2\n')",2
"(""Woman in Russian spy movie is Sergei Skripal 's daughter | World news"", ""Woman in Russian spy novel is Sergei Skripal 's daughter | World news"", '2\n')",2
"(""Woman in Russian spy suit is Sergei Skripal 's daughter | World news"", ""Woman in Russian spy novel is Sergei Skripal 's daughter | World news"", '0\n')",1
"(' banana says George H. W. Bush groped her when she was 16', ' Hyena says George H. W. Bush groped her when she was 16', '0\n')",1
"(' banana says George H. W. Bush groped her when she was 16', 'Woman says George H. W. Bush married her when she was 16', '1\n')",2
"(' Hyena says George H. W. Bush groped her when she was 16', 'Woman says George H. W. Bush married her when she was 16', '1\n')",1
"('Woman swept up in massive koala bust in L.A. now faces deportation ~ spurring protests and anger', 'Woman swept up in massive cocaine bust in L.A. now faces promotion ~ spurring protests and anger', '2\n')",1
"('Woman swept up in massive koala bust in L.A. now faces deportation ~ spurring protests and anger', 'Woman swept up in massive cocaine pile in L.A. now faces deportation ~ spurring protests and anger', '2\n')",2
"('Woman swept up in massive cocaine bust in L.A. now faces promotion ~ spurring protests and anger', 'Woman swept up in massive cocaine pile in L.A. now faces deportation ~ spurring protests and anger', '0\n')",2
"(""Woman thrown out of West Virginia town hall bar for listing politician 's oil and gas donors"", "" Horse thrown out of West Virginia town hall meeting for listing politician 's oil and gas donors"", '2\n')",2
"(""Woman thrown out of West Virginia town hall bar for listing politician 's oil and gas donors"", ""Woman thrown out of West Virginia town hall meeting for listing politician 's oil and gas passers "", '1\n')",1
"("" Horse thrown out of West Virginia town hall meeting for listing politician 's oil and gas donors"", ""Woman thrown out of West Virginia town hall meeting for listing politician 's oil and gas passers "", '1\n')",1
"('Woman wan troway poo-poo ~ come trap for door ', 'Woman wan troway poo-poo ~ come trap for toilets ', '2\n')",1
"('Woman wan troway poo-poo ~ come trap for door ', 'Woman wan troway poo-poo ~ come trap for snail ', '2\n')",1
"('Woman wan troway poo-poo ~ come trap for toilets ', 'Woman wan troway poo-poo ~ come trap for snail ', '0\n')",1
"(""Woman who injected husband with lethal dose of heroin may have killed 9 others ~ served lover 's toes at BBQ"", ""Woman who injected husband with lethal dose of cooties may have killed 9 others ~ served lover 's remains at BBQ"", '2\n')",1
"(""Woman who injected husband with lethal dose of heroin may have killed 9 others ~ served lover 's toes at BBQ"", ""Woman who injected husband with lethal dose of marinade may have killed 9 others ~ served lover 's remains at BBQ"", '2\n')",2
"(""Woman who injected husband with lethal dose of cooties may have killed 9 others ~ served lover 's remains at BBQ"", ""Woman who injected husband with lethal dose of marinade may have killed 9 others ~ served lover 's remains at BBQ"", '1\n')",1
"(""Women 's Heavy Disapproval Of shampoo May Not Cut So Deep Against GOP In 2018 Midterms"", ""Women 's Heavy dessert Of Trump May Not Cut So Deep Against GOP In 2018 Midterms"", '1\n')",1
"(""Women 's Heavy Disapproval Of shampoo May Not Cut So Deep Against GOP In 2018 Midterms"", ""Women 's Heavy Disapproval Of baseball May Not Cut So Deep Against GOP In 2018 Midterms"", '1\n')",2
"(""Women 's Heavy dessert Of Trump May Not Cut So Deep Against GOP In 2018 Midterms"", ""Women 's Heavy Disapproval Of baseball May Not Cut So Deep Against GOP In 2018 Midterms"", '0\n')",2
"('Women-only desert retreat opening in Finland', 'Women-only luxury retreat opening in space ', '2\n')",2
"('Women-only desert retreat opening in Finland', 'Women-only luxury retreat opening in landfill ', '2\n')",2
"('Women-only luxury retreat opening in space ', 'Women-only luxury retreat opening in landfill ', '2\n')",2
"('Women senators say #MeToo ~ reveal Benefits of sexual harassment', 'Women senators say #MeToo ~ reveal stories of sexual dreams ', '2\n')",2
"('Women senators say #MeToo ~ reveal Benefits of sexual harassment', 'Women senators say #MeToo ~ reveal stories of sexual chocolate ', '1\n')",2
"('Women senators say #MeToo ~ reveal stories of sexual dreams ', 'Women senators say #MeToo ~ reveal stories of sexual chocolate ', '1\n')",2
"(""Word To The editor : ' Professionalism '"", ""Word To The President : ' Bird '"", '2\n')",1
"(""Word To The editor : ' Professionalism '"", ""Word To The moon : ' Professionalism '"", '2\n')",2
"(""Word To The President : ' Bird '"", ""Word To The moon : ' Professionalism '"", '1\n')",2
"('Workers at Chinese Factory for Ivanka Trump â\x80\x9aÃ\x84Ã´s nose Paid $ 62 a Week : Report', 'Workers at Chinese Factory for Ivanka Trump â\x80\x9aÃ\x84Ã´s Clothing Paid $ 62 a microsecond : Report', '1\n')",2
"('Workers at Chinese Factory for Ivanka Trump â\x80\x9aÃ\x84Ã´s nose Paid $ 62 a Week : Report', ' Penguins at Chinese Factory for Ivanka Trump â\x80\x9aÃ\x84Ã´s Clothing Paid $ 62 a Week : Report', '1\n')",1
"('Workers at Chinese Factory for Ivanka Trump â\x80\x9aÃ\x84Ã´s Clothing Paid $ 62 a microsecond : Report', ' Penguins at Chinese Factory for Ivanka Trump â\x80\x9aÃ\x84Ã´s Clothing Paid $ 62 a Week : Report', '2\n')",2
"(""World 's largest collection of political garbage is now twice the size of Texas"", ""World 's largest collection of presidential garbage is now twice the size of Texas"", '1\n')",1
"(""World 's largest collection of political garbage is now twice the size of Texas"", ""World 's largest collection of ocean shells is now twice the size of Texas"", '1\n')",1
"(""World 's largest collection of presidential garbage is now twice the size of Texas"", ""World 's largest collection of ocean shells is now twice the size of Texas"", '1\n')",1
"(""World 's largest general store organisation slams Trump 's lack of ' scientific thinking '"", ""World 's largest general superstitions organisation slams Trump 's lack of ' scientific thinking '"", '2\n')",2
"(""World 's largest general store organisation slams Trump 's lack of ' scientific thinking '"", ""World 's largest general religious organisation slams Trump 's lack of ' scientific thinking '"", '2\n')",2
"(""World 's largest general superstitions organisation slams Trump 's lack of ' scientific thinking '"", ""World 's largest general religious organisation slams Trump 's lack of ' scientific thinking '"", '2\n')",1
"('WORLD NEWS N.Korea fires Scud-class ballistic celery ~ Japan protests ~ Trump briefed', 'WORLD NEWS N.Korea fires Scud-class ballistic pancake ~ Japan protests ~ Trump briefed', '0\n')",2
"('WORLD NEWS N.Korea fires Scud-class ballistic celery ~ Japan protests ~ Trump briefed', 'WORLD NEWS N.Korea fires Scud-class ballistic tantrum ~ Japan protests ~ Trump briefed', '2\n')",2
"('WORLD NEWS N.Korea fires Scud-class ballistic pancake ~ Japan protests ~ Trump briefed', 'WORLD NEWS N.Korea fires Scud-class ballistic tantrum ~ Japan protests ~ Trump briefed', '2\n')",2
"("" <World War 3/> Wo n't Be Between a Nuclear North Korea and Trump"", "" <World War 3/> Wo n't Be Between a Nuclear North Korea and Trump"", '1\n')",2
"("" <World War 3/> Wo n't Be Between a Nuclear North Korea and Trump"", ""World War 3 Wo n't Be Between a Nuclear North Korea and paintbrush "", '1\n')",1
"("" <World War 3/> Wo n't Be Between a Nuclear North Korea and Trump"", ""World War 3 Wo n't Be Between a Nuclear North Korea and paintbrush "", '1\n')",1
"('Wrenched From Scandal to Success ~ Trump Looks Ahead ~ and Over His bifocals ', 'Wrenched From Scandal to Success ~ Trump trips Ahead ~ and Over His Shoulder', '1\n')",1
"('x Wrestling â\x80\x9aÃ\x84Ã´s new villain calls himself â\x80\x9aÃ\x84Ã² Progressive Liberal . â\x80\x9aÃ\x84Ã´ Hillary â\x80\x9aÃ\x84Ã´s on his nightgown .', 'x Wrestling â\x80\x9aÃ\x84Ã´s new villain calls himself â\x80\x9aÃ\x84Ã² Progressive Liberal . â\x80\x9aÃ\x84Ã´ vomit â\x80\x9aÃ\x84Ã´s on his shirt .', '1\n')",1
"('x Wrestling â\x80\x9aÃ\x84Ã´s new villain calls himself â\x80\x9aÃ\x84Ã² Progressive Liberal . â\x80\x9aÃ\x84Ã´ Hillary â\x80\x9aÃ\x84Ã´s on his nightgown .', 'x Wrestling â\x80\x9aÃ\x84Ã´s new villain calls himself â\x80\x9aÃ\x84Ã² Progressive Liberal . â\x80\x9aÃ\x84Ã´ Hillary â\x80\x9aÃ\x84Ã´s on his mind .', '1\n')",1
"('x Wrestling â\x80\x9aÃ\x84Ã´s new villain calls himself â\x80\x9aÃ\x84Ã² Progressive Liberal . â\x80\x9aÃ\x84Ã´ vomit â\x80\x9aÃ\x84Ã´s on his shirt .', 'x Wrestling â\x80\x9aÃ\x84Ã´s new villain calls himself â\x80\x9aÃ\x84Ã² Progressive Liberal . â\x80\x9aÃ\x84Ã´ Hillary â\x80\x9aÃ\x84Ã´s on his mind .', '2\n')",2
"('Yates ~ Clapper To Testify In Open House Hearing On Russian shorts Meddling', 'Yates ~ Clapper To Testify In Open House Hearing On Russian Recipe Meddling', '0\n')",2
"('Yates ~ Clapper To Testify In Open House Hearing On Russian shorts Meddling', 'Yates ~ Clapper To Testify In Open treehouse Hearing On Russian Election Meddling', '2\n')",1
"('Yates ~ Clapper To Testify In Open House Hearing On Russian Recipe Meddling', 'Yates ~ Clapper To Testify In Open treehouse Hearing On Russian Election Meddling', '2\n')",1
"('Yemen hiccup cases reach one million - ICRC', 'Yemen alcoholic cases reach one million - ICRC', '1\n')",1
"('Yemen hiccup cases reach one million - ICRC', 'Yemen heartburn cases reach one million - ICRC', '1\n')",2
"('Yemen alcoholic cases reach one million - ICRC', 'Yemen heartburn cases reach one million - ICRC', '1\n')",1
"('Yes ~ criminal offends ~ but what did we expect ?', 'Yes ~ gas offends ~ but what did we expect ?', '2\n')",1
"('Yes ~ criminal offends ~ but what did we expect ?', 'Yes ~ odor offends ~ but what did we expect ?', '2\n')",1
"('Yes ~ gas offends ~ but what did we expect ?', 'Yes ~ odor offends ~ but what did we expect ?', '1\n')",2
"(""Yet again ~ Trump 's defensiveness makes his handling of a gold-star family 's mail worse"", ""Yet again ~ Alabama 's defensiveness makes his handling of a gold-star family 's grief worse"", '1\n')",2
"(""Yet again ~ Trump 's defensiveness makes his handling of a gold-star family 's mail worse"", ""Yet again ~ Trump 's Hair makes his handling of a gold-star family 's grief worse"", '2\n')",2
"(""Yet again ~ Alabama 's defensiveness makes his handling of a gold-star family 's grief worse"", ""Yet again ~ Trump 's Hair makes his handling of a gold-star family 's grief worse"", '2\n')",2
"('Yet another automotive motive', 'Yet another unmotivated motive', '1\n')",2
"('Yet another automotive motive', 'Yet another insignificant motive', '1\n')",1
"('Yet another unmotivated motive', 'Yet another insignificant motive', '2\n')",2
"('Yet another reason Donald Trump is bad people : He â\x80\x9aÃ\x84Ã´s utterly lacking in â\x80\x9aÃ\x84Ãº integrative complexity â\x80\x9aÃ\x84Ã¹ â\x80\x9aÃ\x84Ã® and that â\x80\x9aÃ\x84Ã´s dangerous', 'Yet another reason <Donald Trump/> is bad news : He â\x80\x9aÃ\x84Ã´s utterly lacking in â\x80\x9aÃ\x84Ãº integrative complexity â\x80\x9aÃ\x84Ã¹ â\x80\x9aÃ\x84Ã® and that â\x80\x9aÃ\x84Ã´s dangerous', '1\n')",2
"('Yet another reason Donald Trump is bad people : He â\x80\x9aÃ\x84Ã´s utterly lacking in â\x80\x9aÃ\x84Ãº integrative complexity â\x80\x9aÃ\x84Ã¹ â\x80\x9aÃ\x84Ã® and that â\x80\x9aÃ\x84Ã´s dangerous', 'Yet another reason Donald Trump is bad blood : He â\x80\x9aÃ\x84Ã´s utterly lacking in â\x80\x9aÃ\x84Ãº integrative complexity â\x80\x9aÃ\x84Ã¹ â\x80\x9aÃ\x84Ã® and that â\x80\x9aÃ\x84Ã´s dangerous', '1\n')",2
"('Yet another reason <Donald Trump/> is bad news : He â\x80\x9aÃ\x84Ã´s utterly lacking in â\x80\x9aÃ\x84Ãº integrative complexity â\x80\x9aÃ\x84Ã¹ â\x80\x9aÃ\x84Ã® and that â\x80\x9aÃ\x84Ã´s dangerous', 'Yet another reason Donald Trump is bad blood : He â\x80\x9aÃ\x84Ã´s utterly lacking in â\x80\x9aÃ\x84Ãº integrative complexity â\x80\x9aÃ\x84Ã¹ â\x80\x9aÃ\x84Ã® and that â\x80\x9aÃ\x84Ã´s dangerous', '2\n')",2
"('You Can Be Fined For Wearing A Political T-Shirt To The Shower . SCOTUS Could Change That .', 'You Can Be Fined For dating A Political T-Shirt To The Polls . SCOTUS Could Change That .', '1\n')",2
"('You Can Be Fined For Wearing A Political T-Shirt To The Shower . SCOTUS Could Change That .', 'You Can Be Fined For Wearing A Political T-Shirt To The mall . SCOTUS Could Change That .', '1\n')",2
"('You Can Be Fined For dating A Political T-Shirt To The Polls . SCOTUS Could Change That .', 'You Can Be Fined For Wearing A Political T-Shirt To The mall . SCOTUS Could Change That .', '1\n')",2
"('Youngest Texas diaper victim just 18 months old : What we know now', 'Youngest Texas licking victim just 18 months old : What we know now', '2\n')",1
"('Youngest Texas diaper victim just 18 months old : What we know now', 'Youngest Texas democracy victim just 18 months old : What we know now', '1\n')",2
"('Youngest Texas licking victim just 18 months old : What we know now', 'Youngest Texas democracy victim just 18 months old : What we know now', '1\n')",1
"('Young people are harassing the Republican Party in droves ~ new study finds', 'Young people are leaving the trance Party in droves ~ new study finds', '1\n')",2
"('Young people are harassing the Republican Party in droves ~ new study finds', 'Young people are leaving the dinner Party in droves ~ new study finds', '2\n')",2
"('Young people are leaving the trance Party in droves ~ new study finds', 'Young people are leaving the dinner Party in droves ~ new study finds', '2\n')",2
"('Yvette Cooper asks urgent Commons question on ending of Dubs scheme for child prodigies - Politics live', 'Yvette Cooper asks urgent Commons question on reset of Dubs scheme for child refugees - Politics live', '0\n')",1
"('Yvette Cooper asks urgent Commons question on ending of Dubs scheme for child prodigies - Politics live', 'Yvette Cooper asks urgent Commons question on ending of Dubs scheme for child actors - Politics live', '2\n')",1
"('Yvette Cooper asks urgent Commons question on reset of Dubs scheme for child refugees - Politics live', 'Yvette Cooper asks urgent Commons question on ending of Dubs scheme for child actors - Politics live', '2\n')",2
"('Zambian opposition leader Hichilema elated with treason', 'Zambian opposition leader Hichilema Tasked with treason', '1\n')",2
"('Zambian opposition leader Hichilema elated with treason', 'Zambian opposition leader Hichilema charged with ions ', '2\n')",2
"('Zambian opposition leader Hichilema Tasked with treason', 'Zambian opposition leader Hichilema charged with ions ', '2\n')",1
"(""Zimbabwe crowns first ' Miss Albino ' in bid to tackle football "", ""Zimbabwe crowns first ' Miss Albino ' in bid to tackle sunscreen "", '2\n')",1
"(""Zimbabwe crowns first ' Miss Albino ' in bid to tackle football "", ""Zimbabwe crowns first ' Miss Albino ' in bid to tackle quarterback "", '1\n')",2
"(""Zimbabwe crowns first ' Miss Albino ' in bid to tackle sunscreen "", ""Zimbabwe crowns first ' Miss Albino ' in bid to tackle quarterback "", '1\n')",1
"('Zinke â\x80\x9aÃ\x84Ã´s travels : Ski resort and Alaskan mud ', 'Zinke â\x80\x9aÃ\x84Ã´s travels : Ski resort and Alaskan outhouse ', '2\n')",2
"('Zinke â\x80\x9aÃ\x84Ã´s travels : Ski resort and Alaskan mud ', 'Zinke â\x80\x9aÃ\x84Ã´s travels : Ski resort and Alaskan brothel ', '2\n')",1
"('Zinke â\x80\x9aÃ\x84Ã´s travels : Ski resort and Alaskan outhouse ', 'Zinke â\x80\x9aÃ\x84Ã´s travels : Ski resort and Alaskan brothel ', '0\n')",1
"(""| Trump claims Obama ' colluded ' on Russia ~ without citing coherency "", ""| Trump claims Obama ' colluded ' on Watergate ~ without citing evidence"", '2\n')",1
"(""| Trump claims Obama ' colluded ' on Russia ~ without citing coherency "", ""| Trump claims Obama ' colluded ' on hotdogs ~ without citing evidence"", '2\n')",1
"(""| Trump claims Obama ' colluded ' on Watergate ~ without citing evidence"", ""| Trump claims Obama ' colluded ' on hotdogs ~ without citing evidence"", '0\n')",2
"('â\x80\x9aÃ\x84Ã² Culture of Silence â\x80\x9aÃ\x84Ã´ Abetted Muting of at Least 547 German Choir Boys ~ Inquiry Finds', 'â\x80\x9aÃ\x84Ã² Culture of Silence â\x80\x9aÃ\x84Ã´ Abetted Abuse of at Least 547 German Choir Robes ~ Inquiry Finds', '2\n')",1
"('â\x80\x9aÃ\x84Ã² Culture of Silence â\x80\x9aÃ\x84Ã´ Abetted Muting of at Least 547 German Choir Boys ~ Inquiry Finds', 'â\x80\x9aÃ\x84Ã² Culture of Silence â\x80\x9aÃ\x84Ã´ Abetted Abuse of at Least 547 German Choir Songs ~ Inquiry Finds', '2\n')",2
"('â\x80\x9aÃ\x84Ã² Culture of Silence â\x80\x9aÃ\x84Ã´ Abetted Abuse of at Least 547 German Choir Robes ~ Inquiry Finds', 'â\x80\x9aÃ\x84Ã² Culture of Silence â\x80\x9aÃ\x84Ã´ Abetted Abuse of at Least 547 German Choir Songs ~ Inquiry Finds', '2\n')",2
"('â\x80\x9aÃ\x84Ã² mice &amp; Friends â\x80\x9aÃ\x84Ã´ scolds CEOs who pulled out of Trump council', 'â\x80\x9aÃ\x84Ã² Fox &amp; Friends â\x80\x9aÃ\x84Ã´ scolds CEOs who pulled out of Trump vagina ', '2\n')",2
"('â\x80\x9aÃ\x84Ã² Hello ~ Bob â\x80\x9aÃ\x84Ã´ : <President Trump/> called my cellphone to say that the health-care bill was dead', 'â\x80\x9aÃ\x84Ã² Hello ~ Bob â\x80\x9aÃ\x84Ã´ : President Trump tweeted my cellphone to say that the health-care bill was dead', '1\n')",2
"('â\x80\x9aÃ\x84Ã² Hello ~ Bob â\x80\x9aÃ\x84Ã´ : <President Trump/> called my cellphone to say that the health-care bill was dead', 'â\x80\x9aÃ\x84Ã² Hello ~ Bob â\x80\x9aÃ\x84Ã´ : President Trump stole my cellphone to say that the health-care bill was dead', '2\n')",1
"('â\x80\x9aÃ\x84Ã² Hello ~ Bob â\x80\x9aÃ\x84Ã´ : President Trump tweeted my cellphone to say that the health-care bill was dead', 'â\x80\x9aÃ\x84Ã² Hello ~ Bob â\x80\x9aÃ\x84Ã´ : President Trump stole my cellphone to say that the health-care bill was dead', '2\n')",2
"('â\x80\x9aÃ\x84Ã² Help Us ~ Help Us â\x80\x9aÃ\x84Ã´ : Swedish National <Police Commissioner/> Begs as Number of No-Go Zones Rises', 'â\x80\x9aÃ\x84Ã² Help Us ~ Help Us â\x80\x9aÃ\x84Ã´ : Swedish National Police Commissioner Begs as Number of No-Go Restrooms Rises', '2\n')",1
"('â\x80\x9aÃ\x84Ã² Help Us ~ Help Us â\x80\x9aÃ\x84Ã´ : Swedish National <Police Commissioner/> Begs as Number of No-Go Zones Rises', 'â\x80\x9aÃ\x84Ã² Help Us ~ Help Us â\x80\x9aÃ\x84Ã´ : Swedish National Police Commissioner Begs as Number of No-Go discos Rises', '2\n')",1
"('â\x80\x9aÃ\x84Ã² Help Us ~ Help Us â\x80\x9aÃ\x84Ã´ : Swedish National Police Commissioner Begs as Number of No-Go Restrooms Rises', 'â\x80\x9aÃ\x84Ã² Help Us ~ Help Us â\x80\x9aÃ\x84Ã´ : Swedish National Police Commissioner Begs as Number of No-Go discos Rises', '2\n')",2
"('â\x80\x9aÃ\x84Ã² I certainly meant no respect â\x80\x9aÃ\x84Ã´ : Kellyanne Conway addresses her pose in the Oval Office photo', 'â\x80\x9aÃ\x84Ã² I certainly meant no disrespect â\x80\x9aÃ\x84Ã´ : Kellyanne Conway addresses her hair in the Oval Office photo', '1\n')",1
"('â\x80\x9aÃ\x84Ã² I certainly meant no respect â\x80\x9aÃ\x84Ã´ : Kellyanne Conway addresses her pose in the Oval Office photo', 'â\x80\x9aÃ\x84Ã² I certainly meant no disrespect â\x80\x9aÃ\x84Ã´ : Kellyanne Conway addresses her father in the Oval Office photo', '1\n')",1
"('â\x80\x9aÃ\x84Ã² I certainly meant no disrespect â\x80\x9aÃ\x84Ã´ : Kellyanne Conway addresses her hair in the Oval Office photo', 'â\x80\x9aÃ\x84Ã² I certainly meant no disrespect â\x80\x9aÃ\x84Ã´ : Kellyanne Conway addresses her father in the Oval Office photo', '1\n')",2
"('â\x80\x9aÃ\x84Ã² I do nâ\x80\x9aÃ\x84Ã´t know how you open this one ~ â\x80\x9aÃ\x84Ã´ Christie says of Pruitt', 'â\x80\x9aÃ\x84Ã² I do nâ\x80\x9aÃ\x84Ã´t know how you eat this one ~ â\x80\x9aÃ\x84Ã´ Christie says of Pruitt', '0\n')",1
"('â\x80\x9aÃ\x84Ã² I do nâ\x80\x9aÃ\x84Ã´t know how you open this one ~ â\x80\x9aÃ\x84Ã´ Christie says of Pruitt', 'â\x80\x9aÃ\x84Ã² I do nâ\x80\x9aÃ\x84Ã´t care how you survive this one ~ â\x80\x9aÃ\x84Ã´ Christie says of Pruitt', '1\n')",2
"('â\x80\x9aÃ\x84Ã² I do nâ\x80\x9aÃ\x84Ã´t know how you eat this one ~ â\x80\x9aÃ\x84Ã´ Christie says of Pruitt', 'â\x80\x9aÃ\x84Ã² I do nâ\x80\x9aÃ\x84Ã´t care how you survive this one ~ â\x80\x9aÃ\x84Ã´ Christie says of Pruitt', '1\n')",2
"('â\x80\x9aÃ\x84Ã² It Was Great ! â\x80\x9aÃ\x84Ã´ â\x80\x9aÃ\x84Ã® Donald Trump Thanks <Steve Bannon/> for His Service', 'â\x80\x9aÃ\x84Ã² It Was Great ! â\x80\x9aÃ\x84Ã´ â\x80\x9aÃ\x84Ã® Donald Trump Thanks Steve Bannon for His watch ', '2\n')",1
"('â\x80\x9aÃ\x84Ã² It Was Great ! â\x80\x9aÃ\x84Ã´ â\x80\x9aÃ\x84Ã® Donald Trump Thanks <Steve Bannon/> for His Service', 'â\x80\x9aÃ\x84Ã² It Was Great ! â\x80\x9aÃ\x84Ã´ â\x80\x9aÃ\x84Ã® Donald Trump Thanks Steve Bannon for His Gift ', '1\n')",1
"('â\x80\x9aÃ\x84Ã² It Was Great ! â\x80\x9aÃ\x84Ã´ â\x80\x9aÃ\x84Ã® Donald Trump Thanks Steve Bannon for His watch ', 'â\x80\x9aÃ\x84Ã² It Was Great ! â\x80\x9aÃ\x84Ã´ â\x80\x9aÃ\x84Ã® Donald Trump Thanks Steve Bannon for His Gift ', '1\n')",2
"('â\x80\x9aÃ\x84Ã² Maybe the Russians Are Still plotting With Our Heads â\x80\x9aÃ\x84Ã´', 'â\x80\x9aÃ\x84Ã² Maybe the Russians Are Still Messing With Our hair â\x80\x9aÃ\x84Ã´', '2\n')",2
"('â\x80\x9aÃ\x84Ã² Maybe the Russians Are Still plotting With Our Heads â\x80\x9aÃ\x84Ã´', 'â\x80\x9aÃ\x84Ã² Maybe the Aliens Are Still Messing With Our Heads â\x80\x9aÃ\x84Ã´', '2\n')",2
"('â\x80\x9aÃ\x84Ã² Maybe the Russians Are Still Messing With Our hair â\x80\x9aÃ\x84Ã´', 'â\x80\x9aÃ\x84Ã² Maybe the Aliens Are Still Messing With Our Heads â\x80\x9aÃ\x84Ã´', '2\n')",1
"('â\x80\x9aÃ\x84Ã² Move fast and break wind â\x80\x9aÃ\x84Ã´ : Trump â\x80\x9aÃ\x84Ã´s healthcare failure and the backlash ahead', 'â\x80\x9aÃ\x84Ã² Move fast and break things â\x80\x9aÃ\x84Ã´ : Trump â\x80\x9aÃ\x84Ã´s driving failure and the backlash ahead', '2\n')",1
"('â\x80\x9aÃ\x84Ã² Move fast and break wind â\x80\x9aÃ\x84Ã´ : Trump â\x80\x9aÃ\x84Ã´s healthcare failure and the backlash ahead', 'â\x80\x9aÃ\x84Ã² Move fast and break bones â\x80\x9aÃ\x84Ã´ : Trump â\x80\x9aÃ\x84Ã´s healthcare failure and the backlash ahead', '1\n')",1
"('â\x80\x9aÃ\x84Ã² Move fast and break things â\x80\x9aÃ\x84Ã´ : Trump â\x80\x9aÃ\x84Ã´s driving failure and the backlash ahead', 'â\x80\x9aÃ\x84Ã² Move fast and break bones â\x80\x9aÃ\x84Ã´ : Trump â\x80\x9aÃ\x84Ã´s healthcare failure and the backlash ahead', '1\n')",1
"('â\x80\x9aÃ\x84Ã² Noncriminal â\x80\x9aÃ\x84Ã´ immigrant harassments double in past year : report', 'â\x80\x9aÃ\x84Ã² Noncriminal â\x80\x9aÃ\x84Ã´ immigrant festivals double in past year : report', '2\n')",1
"('â\x80\x9aÃ\x84Ã² Noncriminal â\x80\x9aÃ\x84Ã´ immigrant harassments double in past year : report', 'â\x80\x9aÃ\x84Ã² Noncriminal â\x80\x9aÃ\x84Ã´ immigrant ages double in past year : report', '2\n')",2
"('â\x80\x9aÃ\x84Ã² Noncriminal â\x80\x9aÃ\x84Ã´ immigrant festivals double in past year : report', 'â\x80\x9aÃ\x84Ã² Noncriminal â\x80\x9aÃ\x84Ã´ immigrant ages double in past year : report', '1\n')",2
"('â\x80\x9aÃ\x84Ã² So disgraceful â\x80\x9aÃ\x84Ã´ : Trump lashes out at tweet of special counsel questions', 'â\x80\x9aÃ\x84Ã² So disgraceful â\x80\x9aÃ\x84Ã´ : Trump lashes out at publication of special counsel mascara ', '2\n')",2
"('â\x80\x9aÃ\x84Ã² So disgraceful â\x80\x9aÃ\x84Ã´ : Trump lashes out at tweet of special counsel questions', 'â\x80\x9aÃ\x84Ã² So disgraceful â\x80\x9aÃ\x84Ã´ : Trump lashes out at publication of special counsel measurements ', '2\n')",1
"('â\x80\x9aÃ\x84Ã² So disgraceful â\x80\x9aÃ\x84Ã´ : Trump lashes out at publication of special counsel mascara ', 'â\x80\x9aÃ\x84Ã² So disgraceful â\x80\x9aÃ\x84Ã´ : Trump lashes out at publication of special counsel measurements ', '1\n')",1
"(""â\x80\x9aÃ\x84Ã² Straight up stupid ~ ' ' incompetent ' and ' misguided â\x80\x9aÃ\x84Ã´ : thesaurus Adam Posen rips Trump 's tariffs"", ""â\x80\x9aÃ\x84Ã² Straight up stupid ~ ' ' incompetent ' and ' misguided â\x80\x9aÃ\x84Ã´ : Economist Adam Posen explains Trump 's tariffs"", '2\n')",1
"(""â\x80\x9aÃ\x84Ã² Straight up stupid ~ ' ' incompetent ' and ' misguided â\x80\x9aÃ\x84Ã´ : thesaurus Adam Posen rips Trump 's tariffs"", ""â\x80\x9aÃ\x84Ã² Straight up stupid ~ ' ' incompetent ' and ' misguided â\x80\x9aÃ\x84Ã´ : Bully Adam Posen rips Trump 's tariffs"", '2\n')",1
